vsd_tax,Bran_1,Bran_2,Bran_3,PS_1,PS_2,PS_3,CO_1,CO_2,CO_3
d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcaceae_UCG_013,-1.88720217133198,-1.88720217133198,-1.88720217133198,-1.88720217133198,-1.88720217133198,0.0758742762437255,-1.88720217133198,-1.88720217133198,-1.88720217133198
d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__uncultured_graftm_50,-1.88720217133198,-1.88720217133198,-1.88720217133198,-1.88720217133198,-1.88720217133198,-1.88720217133198,-1.88720217133198,-0.47310806963576,-1.88720217133198
d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Syntrophomonadaceae;g__Dethiobacter,1.29652589055174,0.812739652949929,3.23564763220777,-1.88720217133198,-1.88720217133198,0.732952982755141,-1.88720217133198,0.0457854332760201,-1.88720217133198
d__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__,1.55958451787356,-1.88720217133198,-1.88720217133198,-1.88720217133198,-1.88720217133198,0.0758742762437255,-1.88720217133198,-1.88720217133198,-1.88720217133198
d__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Erysipelatoclostridium,4.35600391951882,-1.88720217133198,1.19283133327096,-1.88720217133198,0.325413845249096,-1.88720217133198,-1.88720217133198,-1.88720217133198,-1.88720217133198
d__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Turicibacter,-1.88720217133198,-1.88720217133198,-1.88720217133198,-1.88720217133198,-0.253446343343854,-1.88720217133198,-1.88720217133198,-1.88720217133198,-1.88720217133198
d__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__ZOR0006,2.96841955886892,5.98672516184913,4.45055848050779,1.79765705908598,0.72461856466851,1.77935896181822,-1.88720217133198,-1.88720217133198,1.6706957217652
d__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Acidaminococcaceae;g__Phascolarctobacterium,-1.88720217133198,-1.88720217133198,1.19283133327096,-1.88720217133198,-1.88720217133198,-1.88720217133198,-1.88720217133198,-1.88720217133198,-1.88720217133198
d__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Sebaldella,3.55099878509341,-1.88720217133198,-1.88720217133198,-1.88720217133198,-1.88720217133198,-1.88720217133198,-1.88720217133198,-1.88720217133198,-1.88720217133198
d__Bacteria;p__Patescibacteria;c__ABY1;o__Candidatus_Komeilibacteria;f__;g__,-1.88720217133198,-1.88720217133198,-1.88720217133198,-1.88720217133198,-1.88720217133198,-1.88720217133198,-1.88720217133198,-1.88720217133198,1.19283133327096
d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__;g__,3.35907386732159,-1.88720217133198,-1.88720217133198,-1.88720217133198,-1.88720217133198,-1.88720217133198,-1.88720217133198,-1.88720217133198,-1.88720217133198
d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__uncultured_bacterium_graftm_84;g__,2.77667854428,-1.88720217133198,-1.88720217133198,-1.88720217133198,-1.88720217133198,-1.88720217133198,-1.88720217133198,-1.88720217133198,-1.88720217133198
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Brevundimonas,-1.88720217133198,-1.88720217133198,-1.88720217133198,-1.88720217133198,0.72461856466851,-1.88720217133198,-1.88720217133198,-1.88720217133198,-1.88720217133198
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Camelimonas,-1.88720217133198,-1.88720217133198,-1.88720217133198,-1.88720217133198,0.325413845249096,-1.88720217133198,-1.88720217133198,-1.88720217133198,-1.88720217133198
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Methylobacterium,-1.88720217133198,-1.88720217133198,-1.88720217133198,-1.88720217133198,-0.253446343343854,-1.88720217133198,-1.88720217133198,-1.88720217133198,-1.88720217133198
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__,-1.88720217133198,-1.88720217133198,-1.88720217133198,-1.88720217133198,0.72461856466851,-1.88720217133198,-1.88720217133198,-1.88720217133198,-1.88720217133198
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Allorhizobium_Neorhizobium_Pararhizobium_Rhizobium,-1.88720217133198,-1.88720217133198,-1.88720217133198,-1.88720217133198,-0.253446343343854,-1.88720217133198,-1.88720217133198,-1.88720217133198,-1.88720217133198
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Ochrobactrum,-1.88720217133198,-1.88720217133198,-1.88720217133198,1.79765705908598,0.325413845249096,-1.88720217133198,-1.88720217133198,-1.88720217133198,-1.88720217133198
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas,-1.88720217133198,-1.88720217133198,-1.88720217133198,-1.88720217133198,1.99654300683041,1.50876916717614,-1.88720217133198,-1.88720217133198,-1.88720217133198
d__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfomicrobiaceae;g__Desulfomicrobium,-1.88720217133198,-1.88720217133198,-1.88720217133198,-1.88720217133198,-1.88720217133198,0.0758742762437255,-1.88720217133198,-1.88720217133198,-1.88720217133198
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__;f__;g__,2.96841955886892,4.5343266229001,2.93364046833387,-1.88720217133198,2.74313136368516,3.30100364640613,3.54992485913135,1.96206071071562,3.3658056886129
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Aeromonadales;f__;g__,-1.88720217133198,-1.88720217133198,1.19283133327096,-1.88720217133198,-1.88720217133198,-1.88720217133198,-1.88720217133198,-1.88720217133198,-1.88720217133198
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Burkholderiaceae;g__Ralstonia,-1.88720217133198,0.812739652949929,2.5509346274979,1.79765705908598,-1.88720217133198,-1.88720217133198,2.61295224567276,-0.47310806963576,-1.88720217133198
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__,7.67129639789285,10.492215835824,7.64096533432658,6.4797343648418,6.31351552511116,5.9062184837934,8.10009937836288,7.67129639789285,7.79322043863771
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Brenneria,0.972704520628724,2.10303067552071,1.19283133327096,-1.88720217133198,-1.88720217133198,1.50876916717614,-1.88720217133198,0.932299337016866,0.46070931864668
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Buttiauxella,-1.88720217133198,-1.88720217133198,-1.88720217133198,-1.88720217133198,-0.253446343343854,-1.88720217133198,-1.88720217133198,-0.47310806963576,-1.88720217133198
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Citrobacter,-1.88720217133198,3.56704277870132,2.02763881474071,-1.88720217133198,0.325413845249096,-1.88720217133198,-1.88720217133198,-1.88720217133198,0.46070931864668
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Cronobacter,1.29652589055174,2.76921575839982,-1.88720217133198,-1.88720217133198,-0.253446343343854,0.0758742762437255,1.72814557599766,0.0457854332760201,1.19283133327096
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Dickeya,1.78139600732681,2.10303067552071,3.23564763220777,-1.88720217133198,-1.88720217133198,0.732952982755141,2.61295224567276,0.410616049922383,-1.88720217133198
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Edwardsiella,-0.0738344395022788,-1.88720217133198,-1.88720217133198,-1.88720217133198,0.72461856466851,-1.88720217133198,-1.88720217133198,-1.88720217133198,-1.88720217133198
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Enterobacter,5.30187746547774,7.05067737451118,4.19454621233773,2.68776409890381,3.72807667997571,2.91131182752951,5.58628941257271,5.30830917794954,5.06258861238314
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Erwinia,0.549377072467756,6.87634798474999,-1.88720217133198,1.79765705908598,-1.88720217133198,-1.88720217133198,-1.88720217133198,-0.47310806963576,-1.88720217133198
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Escherichia_Shigella,4.66347775660184,8.14707647115517,4.56332128169265,2.68776409890381,3.29004095765885,3.30100364640613,4.3289742351624,4.69180790739433,4.56332128169265
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Izhakiella,2.14242022916887,0.812739652949929,2.02763881474071,-1.88720217133198,-1.88720217133198,-1.88720217133198,-1.88720217133198,1.73578933631809,1.19283133327096
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Klebsiella,2.96841955886892,6.12311457857651,4.04719649022645,-1.88720217133198,2.82398500107632,2.0066614025733,3.54992485913135,4.41584469706852,4.98374039666613
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Kluyvera,-0.0738344395022788,0.812739652949929,-1.88720217133198,-1.88720217133198,1.03303003523214,-1.88720217133198,2.61295224567276,-0.47310806963576,1.19283133327096
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Kosakonia,1.55958451787356,6.84512938344849,1.19283133327096,-1.88720217133198,-0.253446343343854,-1.88720217133198,-1.88720217133198,0.0457854332760201,1.6706957217652
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Lelliottia,-1.88720217133198,-1.88720217133198,-1.88720217133198,-1.88720217133198,0.72461856466851,-1.88720217133198,-1.88720217133198,-1.88720217133198,2.02763881474071
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Mangrovibacter,1.55958451787356,2.10303067552071,2.02763881474071,-1.88720217133198,1.03303003523214,0.0758742762437255,2.61295224567276,2.62119082481487,2.02763881474071
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Morganella,-1.88720217133198,4.3685518756344,-1.88720217133198,-1.88720217133198,-0.253446343343854,-1.88720217133198,-1.88720217133198,-1.88720217133198,-1.88720217133198
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Pantoea,1.29652589055174,8.03395964817961,-1.88720217133198,-1.88720217133198,0.72461856466851,-1.88720217133198,1.72814557599766,0.410616049922383,1.19283133327096
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Pectobacterium,0.549377072467756,-1.88720217133198,-1.88720217133198,-1.88720217133198,-1.88720217133198,-1.88720217133198,-1.88720217133198,-1.88720217133198,-1.88720217133198
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Pluralibacter,-1.88720217133198,0.812739652949929,-1.88720217133198,-1.88720217133198,-1.88720217133198,-1.88720217133198,-1.88720217133198,0.0457854332760201,1.19283133327096
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Pragia,-1.88720217133198,-1.88720217133198,-1.88720217133198,-1.88720217133198,1.03303003523214,-1.88720217133198,-1.88720217133198,-1.88720217133198,-1.88720217133198
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Proteus,-0.0738344395022788,-1.88720217133198,-1.88720217133198,-1.88720217133198,-1.88720217133198,0.0758742762437255,-1.88720217133198,-1.88720217133198,-1.88720217133198
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Providencia,-0.0738344395022788,0.812739652949929,-1.88720217133198,1.79765705908598,-1.88720217133198,0.0758742762437255,-1.88720217133198,-1.88720217133198,-1.88720217133198
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Raoultella,-1.88720217133198,2.47442462834317,1.19283133327096,-1.88720217133198,-1.88720217133198,-1.88720217133198,-1.88720217133198,1.31005867930498,1.19283133327096
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Rosenbergiella,0.549377072467756,0.812739652949929,-1.88720217133198,-1.88720217133198,-1.88720217133198,-1.88720217133198,-1.88720217133198,-0.47310806963576,-1.88720217133198
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Salmonella,0.972704520628724,5.80396934214747,-1.88720217133198,-1.88720217133198,-1.88720217133198,-1.88720217133198,-1.88720217133198,-0.47310806963576,0.46070931864668
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Serratia,-0.0738344395022788,3.40512804131631,2.02763881474071,1.79765705908598,1.28533683882381,1.17395295473083,3.1563489037327,1.13389140863106,2.02763881474071
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Siccibacter,-1.88720217133198,3.40512804131631,-1.88720217133198,-1.88720217133198,-1.88720217133198,-1.88720217133198,-1.88720217133198,-1.88720217133198,-1.88720217133198
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Sodalis,0.549377072467756,-1.88720217133198,1.19283133327096,-1.88720217133198,-1.88720217133198,-1.88720217133198,-1.88720217133198,0.0457854332760201,-1.88720217133198
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Tatumella,-1.88720217133198,-1.88720217133198,1.19283133327096,-1.88720217133198,-1.88720217133198,-1.88720217133198,-1.88720217133198,-1.88720217133198,-1.88720217133198
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Trabulsiella,2.96841955886892,4.68299667092436,2.02763881474071,-1.88720217133198,-1.88720217133198,-1.88720217133198,2.61295224567276,-1.88720217133198,0.46070931864668
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__uncultured_graftm_2,3.77263955253409,3.56704277870132,2.02763881474071,3.93738625621345,2.13007014461029,3.53669264480952,3.1563489037327,3.48791784167235,3.59540424928926
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Xenorhabdus,-1.88720217133198,-1.88720217133198,-1.88720217133198,-1.88720217133198,-1.88720217133198,-1.88720217133198,-1.88720217133198,-0.47310806963576,-1.88720217133198
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Yersinia,-0.0738344395022788,-1.88720217133198,-1.88720217133198,-1.88720217133198,-1.88720217133198,-1.88720217133198,-1.88720217133198,-1.88720217133198,-1.88720217133198
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Yokenella,-1.88720217133198,0.812739652949929,-1.88720217133198,-1.88720217133198,-1.88720217133198,-1.88720217133198,-1.88720217133198,-1.88720217133198,0.46070931864668
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;f__Methylomonaceae;g__Methylobacter,-1.88720217133198,-1.88720217133198,-1.88720217133198,-1.88720217133198,-1.88720217133198,-1.88720217133198,-1.88720217133198,-0.47310806963576,-1.88720217133198
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Orbales;f__Orbaceae;g__,2.77667854428,-1.88720217133198,-1.88720217133198,-1.88720217133198,-1.88720217133198,-1.88720217133198,-1.88720217133198,-1.88720217133198,-1.88720217133198
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Orbales;f__Orbaceae;g__Gilliamella,5.22890994068222,-1.88720217133198,-1.88720217133198,-1.88720217133198,-1.88720217133198,-1.88720217133198,-1.88720217133198,-1.88720217133198,-1.88720217133198
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__,-0.0738344395022788,0.812739652949929,-1.88720217133198,-1.88720217133198,1.49920168353307,-1.88720217133198,-1.88720217133198,1.31005867930498,0.46070931864668
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Aggregatibacter,-0.0738344395022788,-1.88720217133198,1.19283133327096,-1.88720217133198,-1.88720217133198,-1.88720217133198,-1.88720217133198,0.0457854332760201,-1.88720217133198
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Haemophilus,0.549377072467756,-1.88720217133198,-1.88720217133198,-1.88720217133198,-1.88720217133198,-1.88720217133198,-1.88720217133198,-1.88720217133198,-1.88720217133198
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Ursidibacter,-1.88720217133198,0.812739652949929,-1.88720217133198,-1.88720217133198,-1.88720217133198,-1.88720217133198,-1.88720217133198,-1.88720217133198,-1.88720217133198
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__;g__,-1.88720217133198,-1.88720217133198,-1.88720217133198,-1.88720217133198,-1.88720217133198,1.17395295473083,-1.88720217133198,-1.88720217133198,-1.88720217133198
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__,-1.88720217133198,-1.88720217133198,-1.88720217133198,-1.88720217133198,0.325413845249096,-1.88720217133198,-1.88720217133198,-1.88720217133198,-1.88720217133198
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas,2.67028482409553,1.60004486768763,-1.88720217133198,6.43112518272873,4.06355968742964,3.60740357037048,-1.88720217133198,0.0457854332760201,-1.88720217133198
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__UBA4486;f__uncultured_bacterium_graftm_2311;g__,-1.88720217133198,0.812739652949929,-1.88720217133198,-1.88720217133198,-1.88720217133198,-1.88720217133198,-1.88720217133198,-1.88720217133198,-1.88720217133198
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__,-1.88720217133198,2.76921575839982,-1.88720217133198,-1.88720217133198,-1.88720217133198,0.0758742762437255,-1.88720217133198,-0.47310806963576,-1.88720217133198
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__Photobacterium,-0.0738344395022788,-1.88720217133198,-1.88720217133198,-1.88720217133198,-1.88720217133198,-1.88720217133198,-1.88720217133198,-1.88720217133198,-1.88720217133198
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__Vibrio,1.29652589055174,0.812739652949929,-1.88720217133198,-1.88720217133198,-1.88720217133198,-1.88720217133198,1.72814557599766,0.0457854332760201,0.46070931864668
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Stenotrophomonas,-1.88720217133198,0.812739652949929,-1.88720217133198,2.68776409890381,-1.88720217133198,-1.88720217133198,-1.88720217133198,-1.88720217133198,-1.88720217133198
d__Bacteria;p__Rokubacteria;c__NC10;o__Methylomirabilales;f__Methylomirabilaceae;g__,-1.88720217133198,-1.88720217133198,-1.88720217133198,-1.88720217133198,-1.88720217133198,-1.88720217133198,-1.88720217133198,-0.47310806963576,-1.88720217133198
d__Bacteria;p__Tenericutes;c__Mollicutes;o__Acholeplasmatales;f__Acholeplasmataceae;g__Acholeplasma,-1.88720217133198,-1.88720217133198,2.02763881474071,-1.88720217133198,-0.253446343343854,-1.88720217133198,-1.88720217133198,-1.88720217133198,1.19283133327096
d__Bacteria;p__Tenericutes;c__Mollicutes;o__Entomoplasmatales;f__;g__,-1.88720217133198,2.10303067552071,-1.88720217133198,-1.88720217133198,-1.88720217133198,-1.88720217133198,-1.88720217133198,-1.88720217133198,-1.88720217133198
d__Bacteria;p__Tenericutes;c__Mollicutes;o__Entomoplasmatales;f__Spiroplasmataceae;g__Spiroplasma,-0.0738344395022788,9.2625499554507,4.04719649022645,-1.88720217133198,-0.253446343343854,3.21301601641728,3.1563489037327,-1.88720217133198,3.59540424928926
